Shape_Area,ADM2_ES,ADM2_PCODE,min_prec_2014_01,max_prec_2014_01,mean_prec_2014_01,std_prec_2014_01,min_prec_2014_02,max_prec_2014_02,mean_prec_2014_02,std_prec_2014_02,min_prec_2014_03,max_prec_2014_03,mean_prec_2014_03,std_prec_2014_03,min_prec_2014_04,max_prec_2014_04,mean_prec_2014_04,std_prec_2014_04,min_prec_2014_05,max_prec_2014_05,mean_prec_2014_05,std_prec_2014_05,min_prec_2014_06,max_prec_2014_06,mean_prec_2014_06,std_prec_2014_06,min_prec_2014_07,max_prec_2014_07,mean_prec_2014_07,std_prec_2014_07,min_prec_2014_08,max_prec_2014_08,mean_prec_2014_08,std_prec_2014_08,min_prec_2014_09,max_prec_2014_09,mean_prec_2014_09,std_prec_2014_09,min_prec_2014_10,max_prec_2014_10,mean_prec_2014_10,std_prec_2014_10,min_prec_2014_11,max_prec_2014_11,mean_prec_2014_11,std_prec_2014_11,min_prec_2014_12,max_prec_2014_12,mean_prec_2014_12,std_prec_2014_12,year
0.0524230083184,Perote,MX30128,7.87,25.16,11.92,3.82,4.047,15.9,7.992,3.557,7.31,13.39,10.03,1.6045,17.81,52.72,29.78,7.793,33.2,123.7,70.7,18.1,61.66,173.8,104.4,21.77,71.5,126.6,86.44,11.76,70.4,129.8,82.7,12.414,106.94,298.5,171.0,38.56,63.06,123.1,98.7,12.86,17.7,76.0,34.2,12.37,10.35,62.94,33.0,11.71,2014
0.0290394882371,Pesquería,MX19041,17.1,23.28,19.42,2.092,6.836,8.41,7.91,0.4734,17.73,19.97,18.66,0.7817,42.7,58.0,49.56,4.176,61.28,87.8,75.9,8.18,63.6,79.06,74.7,4.254,40.97,56.75,47.16,4.125,94.4,126.7,114.6,11.97,244.8,281.8,261.0,13.14,26.14,40.6,35.16,5.285,33.34,46.4,41.8,4.016,11.195,15.15,13.0,1.279,2014
0.167472702848,Petatlán,MX12048,3.57,11.72,7.78,1.649,0.3826,6.2,1.773,1.232,1.064,7.215,2.914,1.27,1.363,4.484,2.697,0.9175,54.06,101.8,79.5,11.91,163.1,416.2,264.8,65.4,104.94,293.0,166.5,53.16,145.9,345.2,235.2,55.25,268.8,567.0,440.0,58.5,118.8,188.2,151.1,14.58,20.95,41.4,32.56,4.723,3.37,11.84,7.62,1.915,2014
0.019873344625,Petlalcingo,MX21112,3.0,5.12,4.055,0.676,1.976,2.682,2.295,0.2142,6.387,12.69,8.62,1.784,20.83,27.36,24.86,1.99,119.1,146.9,132.5,8.61,207.0,259.8,235.6,15.52,75.9,111.9,93.56,11.06,82.2,117.8,100.6,10.3,150.8,214.5,190.2,20.05,67.7,80.9,75.3,4.508,6.926,16.16,10.445,2.865,3.21,4.656,4.1,0.5083,2014
0.091114568644,Peto,MX31058,20.53,37.38,28.11,3.734,21.47,33.0,27.25,2.844,32.94,50.3,39.38,3.963,20.06,27.4,23.58,2.297,98.1,133.6,113.25,8.16,165.4,205.4,188.1,10.61,90.0,181.1,145.9,26.47,149.9,194.9,175.0,12.164,198.2,262.0,227.9,18.75,180.2,242.4,208.6,17.06,23.53,51.9,35.38,8.375,20.05,47.97,33.47,7.49,2014
0.0188818013335,Piaxtla,MX21113,6.414,9.02,8.12,0.782,1.826,5.35,3.021,1.103,4.945,9.9,7.09,1.561,23.33,28.3,25.94,1.574,121.75,200.0,151.8,22.84,272.2,393.5,315.5,35.56,111.1,156.5,125.0,14.3,146.4,174.9,160.8,9.25,243.8,292.8,259.8,15.375,83.56,104.25,92.56,6.34,14.43,24.4,18.39,3.6,3.133,8.375,5.082,1.567,2014
0.0503432559034,Pichucalco,MX07068,102.94,181.9,138.4,23.42,95.9,174.8,123.56,22.16,36.6,186.6,92.2,43.34,72.44,199.9,130.1,35.5,236.9,398.0,318.2,42.03,246.6,325.8,289.5,24.89,241.9,340.0,276.8,24.64,313.8,441.2,386.8,35.97,650.5,761.0,709.0,33.0,408.2,573.0,487.5,43.06,110.3,183.5,145.4,18.44,174.6,274.8,215.0,28.25,2014
0.0438243807753,Piedras Negras,MX05025,11.516,16.39,13.39,1.203,15.91,19.58,17.48,0.993,6.793,10.88,8.695,1.0,40.56,53.4,48.34,3.092,40.53,48.56,45.16,1.764,70.25,96.6,82.6,8.266,36.47,43.97,40.1,1.939,29.1,37.3,34.8,2.223,47.7,67.06,58.47,4.76,12.055,18.05,15.99,1.457,36.6,41.8,38.9,1.552,16.39,18.67,17.28,0.543,2014
0.0751042140411,Pihuamo,MX14065,9.26,12.516,11.01,0.635,1.95,4.656,2.807,0.6284,4.98,6.938,5.664,0.546,4.168,6.43,4.92,0.4875,42.22,61.16,49.1,5.156,206.0,272.0,243.5,18.2,197.8,243.2,224.5,9.625,160.1,208.2,185.6,13.54,217.9,284.0,244.5,16.36,71.25,105.1,84.2,9.016,32.28,60.2,46.88,6.816,13.06,20.27,17.69,1.442,2014
0.147270401372,Pijijiapan,MX07069,6e-08,8.4,2.742,2.273,0.1105,5.94,2.127,1.495,1.352,41.47,16.27,11.92,5.973,45.56,21.02,9.98,216.4,394.5,302.8,39.75,312.2,466.5,382.5,44.1,183.0,424.8,313.5,64.75,247.8,429.5,371.0,40.56,494.2,920.5,736.0,83.6,467.5,661.0,578.5,42.4,9.8,29.2,18.53,4.676,0.9976,17.12,4.93,4.547,2014
0.0138998513043,Pilcaya,MX12049,7.266,8.984,8.05,0.7686,1.757,3.227,2.58,0.587,2.396,3.867,3.004,0.5137,11.73,13.38,12.695,0.5356,152.2,176.9,166.1,8.336,267.0,360.5,319.8,30.84,212.5,261.2,241.0,15.836,227.8,288.2,266.2,19.2,237.6,365.8,319.5,42.25,74.8,111.4,92.56,12.18,10.95,25.47,17.16,4.926,5.117,9.49,7.105,1.368,2014
0.0619144902437,Pinal de Amoles,MX22002,10.91,24.95,17.42,3.775,2.701,7.516,5.29,1.401,8.586,15.72,12.43,2.049,15.39,30.94,22.95,4.83,46.44,96.5,69.44,11.62,111.9,249.0,176.5,43.78,93.94,142.0,113.2,13.57,49.47,99.75,70.5,15.08,180.1,388.8,274.2,61.7,83.4,144.8,111.4,16.78,10.85,48.4,27.97,12.41,8.125,23.06,15.766,4.96,2014
0.277637501411,Pinos,MX32038,6.617,11.79,9.34,1.102,3.867,6.508,5.06,0.547,2.656,4.34,3.408,0.34,6.074,14.47,9.19,1.603,22.75,46.53,33.34,5.473,82.06,136.6,109.3,10.016,54.84,109.44,70.06,10.695,34.78,69.06,45.62,7.746,87.0,132.4,106.56,9.61,19.08,31.19,23.52,3.055,17.05,30.23,21.56,2.305,8.44,16.03,11.27,1.745,2014
0.00569893044378,Pinotepa de Don Luis,MX20070,7.453,8.625,8.15,0.502,0.7363,1.628,1.152,0.3667,7.336,8.2,7.86,0.3748,3.752,5.62,4.445,0.8364,126.0,137.2,133.0,4.938,311.0,381.2,347.5,28.75,179.6,205.5,195.1,11.195,222.2,247.4,237.0,10.76,344.0,418.2,389.2,32.47,224.2,278.0,248.6,22.17,30.14,33.16,32.0,1.337,3.586,4.285,3.822,0.3264,2014
0.0163636875228,Pisaflores,MX13049,21.92,27.89,25.19,1.921,12.89,15.555,14.45,1.021,23.3,31.83,26.27,2.953,32.03,46.7,38.22,4.61,88.0,117.3,106.25,9.58,203.9,224.5,216.6,6.65,134.8,164.0,150.6,9.97,154.5,197.1,172.1,14.49,518.0,588.0,542.0,22.5,199.8,249.1,227.4,16.4,36.2,48.72,44.03,4.508,23.16,30.39,26.42,2.264,2014
0.917091636539,Pitiquito,MX26047,7.387,22.53,16.77,2.346,3.62,15.02,9.27,2.09,6.945,36.1,14.65,5.152,1.583,13.56,3.697,1.5,1.059,9.17,1.98,0.733,0.8594,6.43,2.883,1.201,16.53,104.0,47.84,19.72,7.9,75.1,34.34,18.8,16.33,84.4,50.25,15.72,5.746,15.12,10.76,1.458,3.848,10.055,6.562,1.205,15.73,57.8,42.0,7.152,2014
0.0213068855008,Platón Sánchez,MX30129,22.69,30.86,26.34,2.256,19.58,24.78,21.77,1.415,29.12,42.12,34.0,4.094,44.72,59.28,53.25,4.38,94.0,122.56,111.44,9.164,226.1,288.0,265.0,20.44,95.25,148.9,121.7,13.85,160.5,192.9,174.6,8.61,403.0,538.0,481.2,39.44,169.0,227.5,195.0,17.67,47.06,78.75,59.72,9.414,29.25,49.2,38.66,6.184,2014
0.10162572766,Playa Vicente,MX30130,25.5,36.72,30.39,2.531,17.89,26.16,21.97,1.853,17.42,26.56,22.23,2.234,18.17,51.38,32.44,6.76,150.9,189.0,173.0,9.516,366.5,511.0,431.5,35.6,167.0,303.0,215.5,33.12,225.5,359.8,277.5,33.0,326.2,508.8,394.5,54.2,186.1,277.0,230.4,19.3,80.4,119.8,95.44,9.17,59.62,79.75,68.25,4.465,2014
0.0478125124076,Playas de Rosarito,MX02005,16.69,79.6,47.8,23.78,15.65,48.94,29.94,11.11,6.78,52.47,27.73,17.05,4.727,31.58,17.06,10.56,2.219,5.336,3.727,1.231,0.703,1.212,0.9556,0.188,1.291,3.191,1.981,0.475,1.522,4.395,3.174,1.006,1.484,6.418,4.184,2.17,2.68,19.81,14.44,5.133,6.664,25.42,16.72,8.1,25.38,76.56,52.44,20.06,2014
0.00871267731758,Pluma Hidalgo,MX20071,3.004,5.496,4.293,1.02,5.25,7.965,6.816,1.1455,5.508,9.23,7.85,1.666,9.71,11.53,10.53,0.7524,137.2,151.2,143.0,6.016,275.8,291.0,283.8,6.273,90.7,118.9,108.94,12.945,186.8,193.5,189.5,2.861,308.2,322.0,315.5,5.67,188.4,261.5,227.5,30.11,17.92,24.66,21.62,2.787,6.953,9.45,7.99,1.065,2014
0.100045751751,Poanas,MX10022,4.586,9.625,6.812,1.265,5.004,6.74,5.805,0.4438,4.254,6.418,5.38,0.4854,1.299,5.156,3.094,0.7905,7.51,15.72,10.1,1.843,90.25,136.2,108.44,10.03,83.1,113.9,99.94,8.11,97.4,124.5,109.5,6.742,107.44,150.6,128.0,11.695,19.89,27.73,24.39,1.726,13.7,21.64,16.0,1.99,7.38,15.445,10.875,1.928,2014
0.0109510697714,Polotitlán,MX15071,7.426,8.7,8.12,0.528,2.006,2.799,2.486,0.3447,8.33,9.42,9.05,0.51,35.12,42.47,38.78,3.008,90.2,96.2,93.1,2.451,192.2,241.9,212.8,21.14,132.4,136.2,134.6,1.635,60.6,73.0,65.9,5.227,114.8,126.5,121.44,4.89,63.6,71.5,67.25,3.252,11.68,14.125,12.58,1.1,7.742,8.89,8.44,0.4983,2014
0.0721818860393,Poncitlán,MX14066,9.516,13.9,12.42,0.8037,2.426,8.78,5.67,1.784,2.666,5.098,3.922,0.6445,9.21,24.33,16.0,4.73,25.58,66.56,45.06,9.98,181.5,268.0,216.1,23.73,149.8,178.9,160.6,5.99,120.25,209.5,166.8,18.11,156.6,366.5,234.9,52.16,39.34,53.88,46.03,3.988,12.89,43.44,30.56,8.58,10.33,43.8,17.08,7.02,2014
0.00555261857981,Poza Rica de Hidalgo,MX30131,18.14,20.03,19.02,0.775,15.19,15.89,15.45,0.3132,23.02,25.4,24.06,0.9976,35.56,38.66,36.94,1.29,109.2,118.9,113.94,3.951,205.1,251.8,224.5,19.84,95.8,116.06,105.2,8.33,107.0,126.8,117.25,8.086,294.8,331.5,314.0,15.016,145.2,173.1,154.9,12.9,63.8,76.94,72.44,6.11,45.44,54.53,50.47,3.771,2014
0.0350530354592,Praxedis G. Guerrero,MX08053,7.246,11.1,8.984,0.83,7.68,9.36,8.57,0.531,7.43,9.32,8.13,0.578,8.56,11.24,9.97,0.7056,4.254,9.83,6.094,1.396,10.875,17.4,14.17,1.841,45.66,52.4,48.84,1.38,77.56,101.75,91.44,7.195,62.84,76.7,70.8,3.797,20.52,25.23,22.75,1.244,10.38,15.22,12.5,1.178,11.23,13.79,12.55,0.761,2014
0.263438109568,Progreso,MX05026,13.45,29.14,19.61,3.47,6.72,11.14,8.41,0.823,5.67,10.03,7.895,0.9717,13.125,26.75,19.05,2.912,30.95,57.56,38.84,5.11,45.03,72.44,58.3,5.246,22.31,68.25,33.47,9.81,15.305,62.66,36.9,10.68,69.0,132.6,87.25,12.336,6.28,23.23,11.76,4.117,15.23,27.6,19.94,2.35,11.09,20.7,14.75,2.066,2014
0.0351085629303,Progreso,MX31059,14.47,23.75,19.25,3.18,16.03,18.22,17.14,0.5977,7.715,16.86,12.12,2.69,10.44,20.17,15.25,2.98,42.9,74.8,62.16,8.94,70.44,105.8,84.44,10.05,31.77,65.8,49.56,12.47,84.0,148.2,118.8,22.58,160.2,218.8,186.8,17.64,108.25,143.2,128.5,10.34,17.61,20.14,18.83,0.8716,18.98,27.44,22.88,2.143,2014
0.00786861071786,Progreso de Obregón,MX13050,7.3,8.16,7.805,0.3677,2.47,3.1,2.742,0.2644,9.59,10.555,10.02,0.3992,40.66,47.66,45.25,3.24,77.6,91.9,84.25,5.85,120.1,132.4,125.0,5.305,80.2,92.75,85.9,5.195,57.28,60.66,58.44,1.564,116.2,141.9,130.2,10.625,51.72,56.6,54.4,2.027,15.63,21.19,18.52,2.271,10.76,13.74,12.52,1.276,2014
0.0469616435993,Puebla,MX21114,3.541,32.94,11.83,8.46,2.32,19.08,7.062,5.2,4.402,23.48,8.945,5.215,30.7,54.12,37.53,5.91,112.2,160.6,142.0,12.68,162.1,289.5,232.0,29.38,51.03,113.8,87.4,13.89,97.06,165.0,141.5,15.57,130.4,305.0,209.0,34.28,32.28,81.1,62.4,10.45,10.836,30.1,17.97,6.16,1.123,57.25,14.96,16.77,2014
0.613483733483,Pueblo Nuevo,MX10023,2.322,16.48,8.82,3.152,4.47,17.11,10.26,2.441,4.94,10.164,6.766,1.101,3.803,7.8,5.305,0.778,2.566,24.31,10.88,4.82,65.25,168.2,121.5,22.61,94.5,273.5,196.2,37.06,177.8,290.0,233.0,24.1,120.3,270.0,191.4,37.1,52.53,106.25,80.6,11.05,21.03,40.2,28.62,4.16,22.42,60.16,33.03,6.004,2014
0.00518654594147,Pueblo Nuevo,MX11024,11.84,11.94,11.89,0.0393,1.788,2.383,2.041,0.2507,6.484,6.832,6.637,0.146,13.84,14.24,13.984,0.1819,55.97,61.7,59.03,2.36,191.2,195.6,194.0,1.966,176.9,184.5,180.8,3.09,95.2,105.2,101.5,4.477,182.0,182.1,182.0,0.0608,53.22,60.44,56.4,3.01,13.38,16.1,14.51,1.157,7.88,10.79,9.42,1.195,2014
0.0210200906111,Pueblo Nuevo Solistahuacán,MX07072,69.5,153.9,100.25,31.61,49.16,121.3,72.75,25.22,35.97,137.6,76.6,37.3,25.92,67.75,48.62,14.625,170.2,299.0,225.5,42.53,215.5,274.8,238.6,18.94,177.8,247.0,210.9,23.52,237.4,314.2,273.8,26.62,384.5,511.8,435.2,39.72,207.0,335.0,258.8,42.94,69.25,116.4,91.2,16.33,82.3,125.44,99.6,13.97,2014
0.0247954405823,Pueblo Viejo,MX30133,15.74,24.1,19.92,2.252,6.457,10.414,7.508,1.211,16.52,18.62,17.45,0.789,16.75,20.98,18.03,1.113,13.95,44.3,32.53,10.38,109.56,150.0,136.2,13.766,64.0,85.3,78.06,6.01,122.8,153.2,130.1,8.59,389.8,451.8,425.2,17.27,107.0,137.0,120.6,8.07,48.1,70.8,62.7,6.14,28.28,43.12,33.3,4.562,2014
0.0254709062319,Puente de Ixtla,MX17017,4.324,7.72,5.76,0.9087,0.7954,1.356,1.148,0.1936,0.6274,4.08,1.776,0.9546,13.695,22.64,15.766,2.266,109.7,176.2,131.4,19.78,263.5,425.0,343.8,54.62,172.8,260.2,201.9,22.61,208.8,324.8,248.6,35.25,242.6,367.2,321.5,43.3,60.94,125.9,76.94,17.05,6.18,23.56,15.31,5.844,3.205,6.297,4.88,0.8574,2014
0.0330139018396,Puente Nacional,MX30134,7.16,23.31,13.36,5.188,4.516,15.56,9.82,3.168,15.61,28.52,22.1,4.414,22.23,45.62,31.64,7.69,73.94,169.5,102.9,30.14,163.2,304.5,227.5,35.1,97.7,141.4,125.25,10.89,99.8,168.6,130.9,21.9,129.6,238.8,172.0,29.42,20.64,103.4,56.9,25.44,17.73,48.84,26.19,8.62,20.73,50.8,29.67,8.32,2014
0.587431885843,Puerto Peñasco,MX26048,11.516,43.7,20.06,5.91,3.94,20.42,8.48,3.432,5.137,29.56,16.12,4.51,1.347,14.27,4.387,1.968,0.5225,7.918,1.804,1.218,0.519,5.93,1.535,1.002,7.18,60.72,20.53,10.19,7.473,40.78,19.45,6.492,6.85,41.1,23.19,6.133,3.41,14.016,8.78,1.934,4.16,19.06,8.16,2.818,14.42,65.25,34.47,8.66,2014
0.0589841163805,Puerto Vallarta,MX14067,5.996,17.69,14.71,2.162,5.297,13.74,7.31,1.643,2.035,5.71,4.824,0.785,1.824,7.13,3.83,1.684,16.53,49.62,38.53,8.03,225.6,421.2,308.5,53.6,198.5,312.5,257.5,33.75,211.0,335.5,270.2,40.22,291.2,456.0,372.2,43.53,78.3,125.1,100.75,11.65,24.39,60.94,48.88,7.457,7.086,18.97,14.82,2.625,2014
0.0107979953604,Pungarabato,MX12050,6.062,6.68,6.45,0.2057,0.917,1.195,1.015,0.0962,2.617,2.803,2.697,0.0714,2.148,3.107,2.408,0.3533,60.7,69.9,63.94,3.525,231.5,256.2,243.1,9.56,217.8,228.1,224.0,3.893,220.0,227.9,223.6,2.832,269.5,287.0,277.8,6.727,97.94,113.6,105.1,5.465,5.89,8.04,6.76,0.7603,4.21,4.848,4.605,0.2378,2014
0.0166216497085,Purépero,MX16070,9.66,10.96,10.484,0.433,2.111,2.84,2.469,0.2544,2.215,3.19,2.838,0.3235,12.23,14.74,13.2,1.02,89.25,107.44,96.25,5.625,228.5,277.2,251.4,17.22,200.8,226.2,215.9,10.664,160.8,183.1,175.5,7.87,155.9,189.0,173.1,13.516,54.34,63.38,59.56,3.008,10.36,18.89,15.22,2.562,8.32,13.586,11.336,1.698,2014
0.0252401198909,Purísima del Rincón,MX11025,6.75,10.85,9.43,1.202,1.587,2.404,1.94,0.2986,3.115,3.828,3.477,0.1826,11.766,13.9,12.54,0.635,40.12,59.1,48.38,5.797,206.6,253.5,232.4,14.08,163.1,193.5,175.5,9.24,107.9,133.5,116.1,8.234,90.8,112.0,101.7,6.645,31.02,52.84,40.62,7.008,20.98,30.88,25.36,2.797,9.5,11.945,10.64,0.8296,2014
0.0621028349351,Puruándiro,MX16071,9.66,14.21,11.625,1.387,1.734,4.26,2.592,0.6104,2.672,7.336,4.8,1.097,10.82,25.11,16.81,4.004,61.4,101.06,78.6,10.34,176.0,226.8,202.1,12.19,181.8,227.2,204.4,9.49,121.1,175.4,150.8,16.62,131.5,168.8,150.5,8.51,40.62,56.38,50.53,3.389,9.336,21.9,16.53,3.281,6.977,17.73,12.49,3.482,2014
0.0345182401825,Putla Villa de Guerrero,MX20073,8.22,13.39,10.4,1.555,1.381,6.062,2.562,1.306,2.93,9.76,6.273,2.102,8.16,13.57,10.15,1.557,178.9,222.5,200.2,14.695,415.0,571.5,483.5,47.47,322.5,442.5,376.8,28.66,344.0,510.8,419.5,40.56,279.0,463.5,349.0,50.75,181.6,322.0,249.5,41.9,27.8,55.2,42.7,8.09,8.69,24.53,12.805,4.465,2014
0.0160254506405,Quecholac,MX21115,10.56,13.84,11.85,1.031,3.693,5.543,4.645,0.6655,5.63,8.01,6.715,0.8564,27.12,44.06,37.34,5.977,158.1,196.2,174.5,12.37,173.2,213.9,188.2,13.586,74.8,104.7,90.3,9.586,93.75,115.06,104.56,7.883,176.5,226.6,199.4,15.195,57.84,93.2,77.4,10.3,17.0,34.38,26.08,5.996,12.08,22.78,18.64,3.535,2014
0.0718635191418,Quechultenango,MX12051,8.86,16.06,11.695,1.344,0.5415,1.653,0.9307,0.2742,1.061,2.25,1.704,0.3044,3.822,7.746,4.973,0.8853,119.06,187.2,149.8,15.805,195.6,386.5,297.5,44.16,259.2,439.8,323.8,38.0,195.9,401.8,267.5,40.03,262.8,418.8,340.2,42.9,149.0,193.1,172.1,11.94,12.07,46.4,19.64,7.86,4.465,9.2,6.266,1.141,2014
0.0202392037755,Queréndaro,MX16072,8.12,11.266,10.164,0.9966,1.672,2.217,1.902,0.2013,2.22,3.057,2.559,0.2498,11.94,16.72,15.01,1.347,50.53,75.4,61.03,8.89,137.2,218.2,186.8,22.14,157.6,207.0,189.4,15.53,115.7,170.1,149.2,18.36,100.0,199.1,160.4,27.34,49.44,72.6,56.94,7.586,7.008,24.11,16.67,5.258,7.027,9.27,8.07,0.6895,2014
0.0592069200392,Querétaro,MX22014,7.426,14.016,11.1,1.931,1.447,3.512,2.486,0.6084,2.678,6.137,4.99,0.8086,20.14,32.97,23.75,2.88,45.12,87.4,62.34,8.54,132.8,171.8,152.5,8.94,92.3,154.5,125.3,16.19,73.8,101.06,84.7,6.02,84.06,131.4,103.6,11.98,41.5,52.0,46.62,3.12,4.83,15.164,9.41,2.865,7.29,10.26,9.17,0.795,2014
0.0143610648609,Quimixtlán,MX21116,29.16,36.9,33.66,2.729,16.19,23.55,19.31,3.035,17.2,24.95,21.33,2.729,56.66,77.75,68.25,8.266,185.8,205.6,196.4,6.67,275.8,316.2,298.8,15.234,171.5,216.5,193.1,19.34,133.6,215.2,161.6,26.6,328.8,402.0,361.5,27.11,122.44,163.6,132.6,14.72,89.0,133.6,107.4,15.57,64.44,87.8,71.6,7.96,2014
0.00897818658986,Quintana Roo,MX31060,25.25,27.64,26.77,1.08,24.38,25.16,24.66,0.3538,35.1,37.44,36.38,0.9653,13.76,16.45,15.1,1.102,123.94,131.0,128.1,3.01,148.8,165.8,157.8,6.973,136.8,150.9,143.4,5.79,160.5,178.1,170.4,7.34,227.4,231.2,229.0,1.666,209.5,215.9,212.8,2.578,40.84,45.2,43.44,1.875,30.23,31.8,30.92,0.6504,2014
0.345515678277,Quiriego,MX26049,8.44,40.84,22.62,7.07,5.508,20.38,11.62,3.729,4.7,20.42,11.82,3.695,2.637,8.35,4.805,1.201,0.5693,5.387,2.592,0.949,4.566,48.12,17.66,9.77,102.6,248.5,176.0,36.12,82.25,195.1,151.0,28.4,64.3,124.06,87.4,13.78,11.33,31.25,21.69,3.086,6.88,18.83,12.54,2.691,17.28,39.38,25.36,4.793,2014
0.0183820601466,Quiroga,MX16073,12.63,15.59,13.914,1.157,3.104,5.742,4.133,0.971,4.73,9.69,6.336,1.933,18.97,28.34,22.33,3.184,67.6,109.5,83.75,14.39,199.5,246.8,227.0,17.3,191.2,223.9,203.2,10.914,135.6,181.9,158.5,13.42,181.6,227.6,209.8,16.22,48.06,55.3,52.38,2.615,25.55,29.16,27.61,1.564,18.62,30.66,23.61,3.934,2014
0.0581364160878,Quitupan,MX14069,13.234,18.53,15.84,1.554,2.547,7.227,4.266,1.076,2.781,9.87,5.15,1.893,7.344,14.23,9.766,1.861,50.97,104.4,79.1,12.6,203.1,252.9,231.1,12.984,149.9,182.1,165.2,8.914,132.5,160.4,147.2,7.65,132.0,208.9,173.8,21.67,55.2,75.9,60.53,4.87,24.88,44.78,35.62,5.453,12.016,19.95,15.79,1.961,2014
0.00226620087435,Rafael Delgado,MX30135,28.8,32.25,30.52,1.727,19.97,21.94,20.95,0.9854,11.76,17.23,14.5,2.744,45.38,51.34,48.38,2.982,239.2,246.2,242.8,3.508,372.2,500.0,436.2,63.94,248.5,290.5,269.5,21.06,209.8,255.6,232.8,22.9,409.5,447.5,428.5,18.97,221.4,263.8,242.5,21.12,112.06,138.1,125.06,13.02,62.5,71.94,67.25,4.72,2014
0.000353401827631,Rafael Lara Grajales,MX21117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000992280843243,Rafael Lucio,MX30136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.608519709332,Ramos Arizpe,MX05027,8.836,24.28,13.5,3.225,2.895,6.727,5.164,0.5776,4.023,10.734,6.32,1.136,7.066,40.3,13.53,4.15,14.26,50.0,23.36,5.75,32.7,85.94,45.5,7.594,37.7,148.2,61.03,16.06,27.08,154.2,59.9,19.75,55.3,210.0,82.56,18.97,6.863,38.28,12.52,3.562,10.086,27.97,15.14,2.969,9.03,15.37,11.67,1.3125,2014
0.0057486974463,Rayón,MX07073,66.94,108.5,90.3,18.0,56.84,91.06,74.44,13.11,43.47,113.44,76.8,30.14,33.2,75.75,49.06,17.47,180.9,281.2,235.1,45.6,229.6,278.5,252.1,18.03,169.2,225.1,197.1,23.23,250.9,324.5,283.0,30.0,373.8,524.5,441.2,54.88,206.6,287.8,247.5,34.97,66.75,108.2,88.94,15.63,85.25,156.5,123.4,32.9,2014
0.00197413744847,Rayón,MX15072,11.086,11.086,11.086,0.0,2.982,2.982,2.982,0.0,9.766,9.766,9.766,0.0,36.5,36.5,36.5,0.0,133.9,133.9,133.9,0.0,150.8,150.8,150.8,0.0,162.0,162.0,162.0,0.0,161.5,161.5,161.5,0.0,205.9,205.9,205.9,0.0,56.03,56.03,56.03,0.0,12.84,12.84,12.84,0.0,8.17,8.17,8.17,0.0,2014
0.0686937840835,Rayón,MX24023,9.84,19.12,15.37,2.314,2.002,6.5,4.9,1.129,5.477,15.45,10.71,2.549,29.27,62.4,45.16,8.98,31.55,71.7,54.06,10.195,87.3,146.2,112.2,15.875,63.34,98.56,81.4,10.43,49.56,135.6,71.8,22.23,155.6,298.5,214.1,42.8,70.4,112.25,93.7,12.47,10.14,41.66,25.88,7.984,10.51,28.19,16.39,3.959,2014
0.0819884226522,Rayón,MX26050,20.69,33.66,27.67,2.805,9.336,16.27,12.77,1.738,9.22,16.27,12.61,1.9375,4.87,9.25,6.473,0.9053,2.361,4.13,2.996,0.4124,4.22,8.27,6.42,0.864,120.75,164.6,141.0,10.56,76.1,107.3,90.75,7.195,73.5,97.56,85.7,6.695,11.945,21.3,16.47,2.543,4.348,7.996,5.918,0.9614,30.44,38.7,34.0,2.14,2014
0.0611145667437,Rayones,MX19043,2.936,15.32,8.516,2.836,2.918,9.79,6.64,2.012,8.11,16.73,11.17,2.176,31.36,40.6,34.7,2.246,32.34,61.9,49.75,7.637,50.34,105.0,79.94,12.04,15.586,94.25,57.88,22.36,60.3,110.0,77.56,15.08,182.2,334.0,232.9,38.25,20.86,43.06,29.95,5.105,7.25,19.78,14.68,3.348,5.492,15.484,10.49,2.633,2014
0.0370745083716,Reforma,MX07074,56.4,102.6,76.44,13.76,59.22,79.7,67.6,5.535,24.92,38.5,30.31,3.57,20.55,62.3,42.97,11.93,181.5,209.1,195.9,8.79,181.8,210.9,197.2,9.21,173.1,229.8,202.5,16.73,179.9,281.5,226.9,33.34,454.2,606.5,528.5,41.8,466.8,539.5,513.5,20.52,75.9,134.2,110.6,16.06,149.2,213.5,187.8,16.58,2014
0.00282249127818,Reforma de Pineda,MX20075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00101681438405,Reyes Etla,MX20077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.283189889855,Reynosa,MX28032,11.72,22.8,18.02,2.424,6.39,10.18,7.984,0.9067,14.625,25.11,19.53,2.814,20.44,41.75,30.64,4.062,35.4,90.75,56.12,12.27,22.89,48.1,31.53,5.133,12.25,37.2,21.75,4.406,27.53,67.5,51.97,8.35,113.0,235.9,182.5,24.25,23.05,51.2,33.53,5.914,12.67,36.06,21.12,4.24,11.73,23.7,15.945,2.006,2014
